"Id","MSSubClass","MSZoning","LotFrontage","LotArea","Street","Alley","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","PoolQC","Fence","MiscFeature","MiscVal","MoSold","YrSold","SaleType","SaleCondition","SalePrice"
2228,"20","RL",74,11563,"Pave","Pave and No Alley","IR","HLS","AllPub","FR2 and Corner and Inside","Gtl","neighbor1","Norm","Norm","1Fam and TwnhsE","1Story",8,"5",2006,"1998~","Hip","CompShg","VinylSd","VinylSd","Stone",258,"Gd","TA","PConc","Ex","TA","Av or Gd","GLQ",0.928187924793035,"Unf",0,482,1.0564942248904,"GasA","Ex","Y","SBrkr",0.957625075935548,0,0,0.155834035901014,1,0,"2 ~","No HalfBath","3 ~","1","Gd","8 ~","Typ","No Fireplaces","No Fireplace","Attchd","2000 ~ ","Fin",3,"600 ~","TA","TA","Y",0,26,0,0,0,0,"No Pool","No Fence","None",0,4,2008,"WD","Normal",NA
2229,"60","RL",107,12852,"Pave","Pave and No Alley","IR","HLS","AllPub","FR2 and Corner and Inside","Gtl","neighbor1","Norm","Norm","1Fam and TwnhsE","2Story",8,"5",2007,"1998~","Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","Av or Gd","GLQ",0.309806726776182,"Unf",0,150,-0.355907867279761,"GasA","Ex","Y","SBrkr",-0.555975911067412,0.433290638703348,0,0.679058562989371,1,0,"2 ~","Yes HalfBath","3 ~","1","Gd","6","Typ","Yes Fireplaces","Gd","Attchd","2000 ~ ","Fin",2,"600 ~","TA","TA","Y",0,192,0,0,0,0,"No Pool","No Fence","None",0,1,2008,"New","Partial",NA
2230,"70 ~ 90","RL",73,9802,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor1","Norm","Norm","1Fam and TwnhsE","SLvl",5,"5",2006,"1998~","Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","Mn or No","Not GLQ",0,"Unf",0,352,-1.69745366720058,"GasA","Gd or TA","Y","SBrkr",-1.06623361819321,-0.0513017382756668,0,-0.0487187627549276,0,0,"2 ~","Yes HalfBath","3 ~","1","TA","6","Typ","No Fireplaces","No Fireplace","BuiltIn","2000 ~ ","Fin",2,"300 ~ 600","TA","TA","Y",100,0,0,0,0,0,"No Pool","No Fence","None",0,4,2008,"WD","Normal",NA
2231,"60","RL",81,12018,"Pave","Pave and No Alley","IR","HLS","AllPub","FR2 and Corner and Inside","Gtl","neighbor1","Norm","Norm","1Fam and TwnhsE","2Story",7,"5",2008,"1998~","Gable","CompShg","VinylSd","VinylSd","Stone",60,"Gd","TA","PConc","Gd","TA","Av or Gd","Not GLQ",0,"Unf",0,796,-0.648780541910363,"GasA","Ex","Y","SBrkr",-0.860168005700097,0.269274757264297,0,0.317323087471495,0,0,"2 ~","Yes HalfBath","3 ~","1","Gd","6","Typ","No Fireplaces","No Fireplace","Attchd","2000 ~ ","Fin",3,"600 ~","TA","TA","Y",0,64,0,0,0,0,"No Pool","No Fence","None",0,10,2008,"New","Partial",NA
2232,"20","RL",75,12890,"Pave","Pave and No Alley","IR","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor1","Norm","Norm","1Fam and TwnhsE","1Story",6,"5",1989,"1950~1997","Gable","CompShg","Wd Sdng","Wd Sdng","BrkFace",128,"TA","TA","CBlock or Stone or Wood","Gd","TA","Mn or No","Not GLQ",0,"Unf",0,1495,1.00217106749924,"GasA","Ex","Y","SBrkr",0.854592269688993,0,0,0.0654001670215453,0,0,"2 ~","No HalfBath","3 ~","1","TA","8 ~","Typ","Yes Fireplaces","TA","Attchd","1980 ~ 2000","Unf",2,"300 ~ 600","TA","TA","Y",252,0,192,0,0,0,"No Pool","No Fence","None",0,7,2008,"WD","Normal",NA
2233,"20","RL",93,18265,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor1","Norm","Norm","1Fam and TwnhsE","1Story",6,"5",1986,"1950~1997","Gable","CompShg","Plywood","HdBoard","BrkFace",228,"Gd","Gd","CBlock or Stone or Wood","Gd","Gd","Av or Gd","GLQ",0.658517928665384,"Rec",60,276,0.437682605912838,"GasA","Ex","Y","SBrkr",0.268286538905026,0,0,-0.449211610649719,0,0,"2 ~","No HalfBath","3 ~","1","Gd","6","Typ","Yes Fireplaces","Fa","Attchd","1980 ~ 2000","Unf",2,"300 ~ 600","TA","TA","Y",282,0,0,0,0,0,"No Pool","No Fence","None",0,3,2008,"WD","Normal",NA
2234,"20","RL",82,11202,"Pave","Pave and No Alley","IR","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor1","Norm","Norm","1Fam and TwnhsE","1Story",8,"5",2003,"1998~","Hip","CompShg","VinylSd","VinylSd","BrkFace",206,"Gd","TA","PConc","Ex","TA","Av or Gd","GLQ",0.911914735371538,"Unf",0,403,0.853372853775628,"GasA","Ex","Y","SBrkr",0.719668356747076,0,0,-0.0530251374634737,1,0,"2 ~","No HalfBath","3 ~","1","Gd","7","Typ","Yes Fireplaces","TA","Attchd","2000 ~ ","Fin",2,"300 ~ 600","TA","TA","Y",185,95,0,0,0,0,"No Pool","No Fence","None",0,6,2008,"WD","Normal",NA
2236,"20","RL",79,11449,"Pave","Pave and No Alley","IR","HLS","AllPub","FR2 and Corner and Inside","Gtl","neighbor1","Norm","Norm","1Fam and TwnhsE","1Story",8,"5",2007,"1998~","Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","Av or Gd","GLQ",0.870069391144834,"Unf",0,873,1.92094099033234,"GasA","Ex","Y","SBrkr",1.42617902815202,0,0,0.567092820567171,1,0,"2 ~","No HalfBath","3 ~","1","Gd","7","Typ","Yes Fireplaces","Gd","Attchd","2000 ~ ","Fin",2,"300 ~ 600","TA","TA","Y",0,276,0,0,0,0,"No Pool","No Fence","None",0,1,2008,"WD","Normal",NA
2237,"20","RL",85,11447,"Pave","Pave and No Alley","IR","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor1","Norm","Norm","1Fam and TwnhsE","1Story",8,"5",2005,"1998~","Gable","CompShg","VinylSd","VinylSd","BrkFace",674,"Gd","TA","PConc","Ex","TA","Av or Gd","GLQ",2.17192454486452,"Unf",0,393,2.10989110299724,"GasA","Ex","Y","SBrkr",2.00512527277552,0,0,1.07524503617562,1,0,"2 ~","Yes HalfBath","3 ~","1","Gd","7","Typ","Yes Fireplaces","Gd","Attchd","2000 ~ ","Fin",3,"600 ~","TA","TA","Y",0,265,0,0,0,0,"No Pool","No Fence","None",0,6,2008,"WD","Normal",NA
2238,"70 ~ 90","RMH",97,8940,"Pave","Pave and No Alley","IR","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor1","Norm","Norm","others","Foyer and .5",7,"5",1997,"1998~","Gable","CompShg","VinylSd","VinylSd","BrkFace",200,"TA","Gd","PConc","Gd","Gd","Av or Gd","GLQ",1.56284231223138,"Unf",0,35,0.645527729844233,"GasA","Ex","Y","SBrkr",0.484164799612094,0,0,-0.259731123473689,2,0,"2 ~","No HalfBath","0 ~ 2","2 ~","TA","8 ~","Typ","No Fireplaces","No Fireplace","Attchd","1980 ~ 2000","Fin",4,"600 ~","TA","TA","Y",0,0,0,0,0,0,"No Pool","No Fence","None",0,11,2008,"WD","Alloca",NA
2239,"20","RL",77,9278,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor1","non-norm","Artery","1Fam and TwnhsE","1Story",5,"5",2007,"1998~","Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","Mn or No","Not GLQ",0,"Unf",0,1092,0.0503348749497838,"GasA","Ex","Y","SBrkr",-0.134032037867235,0,0,-0.802334336750503,0,0,"0 or 1","No HalfBath","0 ~ 2","1","TA","5","Typ","No Fireplaces","No Fireplace","No Garage","No Garage","No Garage",0,"0 ~ 300","No Garage","No Garage","Y",0,52,0,0,0,0,"No Pool","No Fence","None",0,2,2008,"WD","Abnorml",NA
2240,"120","RMH",32,4500,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor1","Norm","Norm","1Fam and TwnhsE","1Story",6,"5",1997,"1950~1997","Hip","CompShg","VinylSd","VinylSd","BrkFace",197,"TA","TA","PConc","Ex","TA","Mn or No","GLQ",0.528332413293415,"Unf",0,325,0.27943688655598,"GasA","Ex","Y","SBrkr",0.103924681321237,0,0,-0.593475163386015,1,0,"2 ~","No HalfBath","0 ~ 2","1","TA","~ 4","Typ","No Fireplaces","No Fireplace","Attchd","1980 ~ 2000","RFn",2,"300 ~ 600","TA","TA","Y",0,122,0,0,0,0,"No Pool","No Fence","None",0,4,2008,"WD","Normal",NA
2241,"70 ~ 90","RL",150,14137,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor1","Norm","Norm","1Fam and TwnhsE","Foyer and .5",4,"5",1964,"1950~1997","Gable","CompShg","HdBoard","HdBoard","BrkFace",98,"TA","TA","CBlock or Stone or Wood","Gd","TA","Av or Gd","Not GLQ",0.530657154639343,"LwQ",247,88,0.305417527047405,"GasA","Gd or TA","Y","SBrkr",0.13090946390962,0,0,-0.569790102489011,1,0,"0 or 1","No HalfBath","3 ~","1","TA","6","Typ","No Fireplaces","No Fireplace","2Types","1900 ~ 1980","Fin",3,"600 ~","TA","TA","Y",0,119,0,0,171,0,"No Pool","No Fence","None",0,11,2008,"ConLD","Normal",NA
2244,"160 ~ 190","RMH",21,1974,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor2","Norm","Norm","others","Foyer and .5",4,"6~9",1973,"1998~","Gable","CompShg","CemntBd","CmentBd","None",0,"TA","Gd","CBlock or Stone or Wood","Gd","TA","Av or Gd","GLQ",-0.315548695278456,"Unf",0,25,-1.28648717215442,"GasA","Gd or TA","Y","SBrkr",-1.52252176014224,-1.05030756158625,0,-1.0262658215949,1,0,"0 or 1","No HalfBath","0 ~ 2","1","TA","5","Typ","No Fireplaces","No Fireplace","BuiltIn","1900 ~ 1980","RFn",1,"0 ~ 300","TA","TA","Y",120,101,0,0,0,0,"No Pool","No Fence","None",0,6,2008,"WD","Normal",NA
2245,"160 ~ 190","RMH",21,1596,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor2","Norm","Norm","others","SLvl",4,"6~9",1973,"1950~1997","Gable","CompShg","CemntBd","CmentBd","None",0,"TA","TA","CBlock or Stone or Wood","Gd","TA","Av or Gd","GLQ",-0.464332141417849,"Unf",0,25,-1.43764726228634,"GasA","Gd or TA","Y","SBrkr",-1.52252176014224,-1.05030756158625,0,-1.0262658215949,1,0,"0 or 1","No HalfBath","0 ~ 2","1","TA","~ 4","Typ","Yes Fireplaces","Po","BuiltIn","1900 ~ 1980","RFn",1,"0 ~ 300","TA","TA","Y",0,101,0,120,0,0,"No Pool","Yes Fence","None",0,7,2008,"WD","Normal",NA
2247,"160 ~ 190","RMH",21,1477,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor2","Norm","Norm","others","2Story",6,"6~9",1970,"1998~","Gable","CompShg","CemntBd","CmentBd","None",0,"TA","Gd","CBlock or Stone or Wood","TA","TA","Mn or No","GLQ",-0.647986707746162,"Unf",0,188,-1.23924964398819,"GasA","Ex","Y","SBrkr",-1.47345851907245,-0.737186333384426,0,-0.802334336750503,0,0,"2 ~","Yes HalfBath","3 ~","1","TA","6","Typ","No Fireplaces","No Fireplace","No Garage","No Garage","No Garage",0,"0 ~ 300","No Garage","No Garage","Y",187,0,0,0,0,0,"No Pool","No Fence","None",0,3,2008,"WD","Normal",NA
2248,"20","RL",59,6490,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor1","Norm","Norm","1Fam and TwnhsE","1Story",5,"6~9",1983,"1950~1997","Gable","CompShg","VinylSd","VinylSd","None",0,"TA","Gd","CBlock or Stone or Wood","TA","TA","Mn or No","GLQ",-0.238832230862831,"Unf",0,282,-0.601543013744137,"GasA","Ex","Y","SBrkr",-0.811104764630309,0,0,-1.39661404652987,0,1,"0 or 1","No HalfBath","0 ~ 2","1","TA","~ 4","Typ","No Fireplaces","No Fireplace","Attchd","1980 ~ 2000","Unf",1,"0 ~ 300","TA","TA","Y",315,0,0,0,0,0,"No Pool","Yes Fence","None",0,4,2008,"WD","Normal",NA
2249,"20","RL",60,6600,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor1","Norm","Norm","1Fam and TwnhsE","1Story",5,"6~9",1982,"1998~","Gable","CompShg","HdBoard","Plywood","None",0,"TA","TA","CBlock or Stone or Wood","TA","TA","Mn or No","GLQ",0.00294086911368305,"Unf",0,207,-0.533048597903109,"GasA","Gd or TA","Y","SBrkr",-0.739963065079117,0,0,-1.33417161325595,0,0,"0 or 1","No HalfBath","3 ~","1","Gd","6","Typ","No Fireplaces","No Fireplace","Attchd","1980 ~ 2000","Unf",1,"0 ~ 300","TA","TA","Y",0,0,0,0,0,0,"No Pool","No Fence","None",0,7,2008,"WD","Normal",NA
2250,"20","RL",74,12395,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor1","Norm","Norm","1Fam and TwnhsE","1Story",5,"6~9",1984,"1950~1997","Gable","CompShg","HdBoard","Plywood","None",0,"TA","TA","CBlock or Stone or Wood","TA","TA","Mn or No","Not GLQ",0.0238635412270352,"Unf",0,217,-0.488172946145194,"GasA","Gd or TA","Y","SBrkr",-0.632023934725583,0,0,-1.23943136966794,0,0,"0 or 1","No HalfBath","3 ~","1","TA","6","Typ","No Fireplaces","No Fireplace","Attchd","1980 ~ 2000","Unf",2,"300 ~ 600","TA","TA","Y",0,0,0,0,0,0,"No Pool","No Fence","None",0,4,2008,"WD","Normal",NA
2252,"20","RL",85,10667,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor3","Norm","Norm","1Fam and TwnhsE","1Story",6,"6~9",1971,"1950~1997","Gable","CompShg","MetalSd","MetalSd","BrkFace",302,"TA","TA","CBlock or Stone or Wood","TA","TA","Mn or No","Not GLQ",0.467889138299287,"Unf",0,749,1.21946369706388,"GasA","Gd or TA","Y","SBrkr",1.08028317861002,0,0,0.263493403614668,0,0,"2 ~","No HalfBath","3 ~","1","TA","7","Typ","Yes Fireplaces","Gd","Attchd","1900 ~ 1980","Unf",2,"300 ~ 600","TA","TA","Y",0,44,0,0,0,0,"No Pool","No Fence","None",0,3,2007,"WD","Normal",NA
2253,"70 ~ 90","RL",56,8872,"Pave","Pave and No Alley","IR","HLS","AllPub","FR2 and Corner and Inside","Gtl","neighbor1","Norm","Norm","1Fam and TwnhsE","SLvl",6,"5",1997,"1950~1997","Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","Mn or No","Not GLQ",0,"Unf",0,384,-1.62187362213462,"GasA","Gd or TA","Y","SBrkr",-0.963200811946652,-0.424065105182601,0,-0.173603629302766,0,0,"2 ~","Yes HalfBath","3 ~","1","TA","7","Typ","Yes Fireplaces","TA","BuiltIn","1980 ~ 2000","Fin",2,"300 ~ 600","TA","TA","Y",0,0,0,0,0,0,"No Pool","No Fence","None",0,3,2007,"WD","Normal",NA
2256,"60","RL",63,7875,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor1","Norm","Norm","1Fam and TwnhsE","2Story",7,"5",1996,"1950~1997","Gable","CompShg","HdBoard","HdBoard","None",0,"Gd","TA","PConc","Gd","TA","Mn or No","Not GLQ",-0.517801192374193,"Unf",0,277,-0.89677756478305,"GasA","Gd or TA","Y","SBrkr",-1.11775002131648,0.440745906041486,0,0.190285033569384,0,0,"2 ~","Yes HalfBath","3 ~","1","Gd","6","Typ","No Fireplaces","No Fireplace","Attchd","1980 ~ 2000","Fin",2,"300 ~ 600","TA","TA","Y",0,44,0,0,0,0,"No Pool","No Fence","None",0,8,2007,"WD","Normal",NA
2257,"60","RL",60,7500,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor1","Norm","Norm","1Fam and TwnhsE","2Story",6,"5",1999,"1998~","Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","Mn or No","Not GLQ",0,"Unf",0,938,-0.313394091930157,"GasA","Ex","Y","SBrkr",-0.465208915088304,2.23001006719477,0,1.7965627998571,0,0,"2 ~","Yes HalfBath","3 ~","1","TA","7","Typ","Yes Fireplaces","TA","Attchd","1980 ~ 2000","Fin",2,"300 ~ 600","TA","TA","Y",188,30,0,0,0,0,"No Pool","No Fence","None",0,8,2007,"WD","Normal",NA
2260,"20","RL",160,18160,"Grvl","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor1","Norm","Norm","1Fam and TwnhsE","1Story",6,"6~9",1964,"1950~1997","Gable","CompShg","HdBoard","HdBoard","BrkCmn",138,"TA","TA","CBlock or Stone or Wood","TA","TA","Av or Gd","Not GLQ",-0.201636369327983,"Unf",0,752,0.546328920695158,"GasA","Fa","Y","SBrkr",-0.0457182039416168,0,0,-0.724819591996672,1,0,"0 or 1","No HalfBath","3 ~","1","TA","6","Typ","Yes Fireplaces","TA","Attchd","1900 ~ 1980","Unf",2,"300 ~ 600","TA","TA","Partial or Not",0,108,246,0,0,0,"No Pool","Yes Fence","None",0,3,2007,"WD","Alloca",NA
2261,"120","RL",38,4740,"Pave","Pave and No Alley","IR","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor4","Norm","Norm","1Fam and TwnhsE","1Story",8,"5",1988,"1950~1997","Gable","CompShg","CemntBd","CmentBd","None",0,"Gd","TA","CBlock or Stone or Wood","Gd","TA","Av or Gd","GLQ",-0.903708255798244,"Unf",0,918,0.22511372916482,"GasA","Gd or TA","Y","SBrkr",0.0793930607863426,0,0,-0.615007036928746,1,0,"2 ~","No HalfBath","0 ~ 2","1","TA","5","Typ","No Fireplaces","No Fireplace","Attchd","1980 ~ 2000","RFn",2,"300 ~ 600","TA","TA","Y",0,108,0,0,135,0,"No Pool","No Fence","None",0,10,2007,"WD","Normal",NA
2262,"120","RL",35,5118,"Pave","Pave and No Alley","IR","HLS","AllPub","FR2 and Corner and Inside","Gtl","neighbor4","Norm","Norm","1Fam and TwnhsE","1Story",8,"5",1990,"1950~1997","Gable","CompShg","CemntBd","CmentBd","None",0,"Gd","TA","PConc","Gd","TA","Av or Gd","GLQ",0.672466376740953,"Unf",0,386,0.569947684778271,"GasA","Gd or TA","Y","SBrkr",0.427742072381837,0,0,-0.309254432621969,1,0,"0 or 1","No HalfBath","0 ~ 2","1","Gd","~ 4","Typ","Yes Fireplaces","TA","Attchd","1980 ~ 2000","RFn",2,"300 ~ 600","TA","TA","Y",0,64,140,0,0,0,"No Pool","No Fence","None",0,8,2007,"WD","Normal",NA
2263,"60","RL",98,12328,"Pave","Pave and No Alley","IR","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor4","Norm","Norm","1Fam and TwnhsE","2Story",8,"5",2005,"1998~","Hip","CompShg","VinylSd","VinylSd","Stone",146,"Gd","TA","PConc","Ex","TA","Mn or No","GLQ",0.811950857496634,"Unf",0,163,0.184961830223528,"GasA","Ex","Y","SBrkr",0.0425956299840016,2.3604772456122,0,2.31763413959118,1,0,"2 ~","Yes HalfBath","3 ~","1","Ex","8 ~","Typ","Yes Fireplaces","Gd","BuiltIn","2000 ~ ","Fin",3,"600 ~","TA","TA","Y",120,32,0,0,0,0,"No Pool","No Fence","None",0,7,2007,"WD","Normal",NA
2264,"20","RL",52,51974,"Pave","Pave and No Alley","IR","Lvl and Low","AllPub","CulDSac","Gtl","neighbor4","non-norm","Norm","1Fam and TwnhsE","1Story",9,"5",2006,"1998~","Hip","CompShg","VinylSd","VinylSd","BrkFace",710,"Ex","TA","PConc","Ex","TA","Av or Gd","GLQ",1.07929611227836,"Unf",0,1559,3.75375708318191,"GasA","Ex","Y","SBrkr",2.92260788078056,0,0,1.88053710667375,1,0,"2 ~","Yes HalfBath","3 ~","1","Gd","8 ~","Typ","Yes Fireplaces","Gd","Attchd","2000 ~ ","Fin",3,"600 ~","Gd","TA","Y",0,135,0,0,322,0,"No Pool","No Fence","None",0,6,2007,"New","Partial",NA
2265,"160 ~ 190","RL",195,41600,"Pave","Pave and No Alley","IR","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor1","Norm","Norm","others","1Story",5,"5",1969,"1950~1997","Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock or Stone or Wood","Gd","TA","Av or Gd","Not GLQ",0.953760079598243,"Unf",0,53,0.0692298862162742,"GasW","Gd or TA","Y","SBrkr",0.680417763891246,0,0,-0.0874761351318429,1,0,"0 or 1","Yes HalfBath","3 ~","1","TA","7","Mod","No Fireplaces","No Fireplace","2Types","1900 ~ 1980","Unf",3,"600 ~","TA","TA","Partial or Not",144,0,0,0,0,0,"No Pool","No Fence","None",0,11,2007,"WD","Normal",NA
2266,"120","RL",61,8035,"Pave","Pave and No Alley","IR","HLS","AllPub","FR2 and Corner and Inside","Gtl","neighbor4","Norm","Norm","1Fam and TwnhsE","1Story",9,"5",2006,"1998~","Gable","CompShg","MetalSd","MetalSd","BrkFace",165,"Gd","TA","PConc","Ex","TA","Av or Gd","GLQ",0.372574743116238,"Unf",0,815,1.27851060727166,"GasA","Ex","Y","SBrkr",1.14161222994725,0,0,0.317323087471495,1,0,"2 ~","No HalfBath","0 ~ 2","1","Ex","6","Typ","Yes Fireplaces","Gd","Attchd","2000 ~ ","Fin",2,"300 ~ 600","TA","TA","Y",0,164,0,0,0,0,"No Pool","No Fence","None",0,3,2007,"WD","Normal",NA
2267,"20","RL",85,14082,"Pave","Pave and No Alley","IR","HLS","AllPub","FR2 and Corner and Inside","Gtl","neighbor4","Norm","Norm","1Fam and TwnhsE","1Story",8,"5",2006,"1998~","Hip","CompShg","VinylSd","VinylSd","BrkFace",945,"Gd","TA","PConc","Ex","Gd","Av or Gd","GLQ",2.14170290736746,"Unf",0,662,2.71453146352494,"GasA","Ex","Y","SBrkr",2.66747902721766,0,0,1.65660562182935,1,0,"0 or 1","Yes HalfBath","0 ~ 2","1","Gd","7","Typ","Yes Fireplaces","Gd","Attchd","2000 ~ ","RFn",2,"600 ~","TA","TA","Y",390,80,0,0,0,0,"No Pool","No Fence","None",0,1,2007,"WD","Normal",NA
2268,"20","RL",81,13870,"Pave","Pave and No Alley","IR","HLS","AllPub","FR2 and Corner and Inside","Gtl","neighbor4","non-norm","PosA","1Fam and TwnhsE","1Story",10,"5",2006,"1998~","Hip","CompShg","CemntBd","CmentBd","BrkFace",250,"Ex","TA","PConc","Ex","TA","Av or Gd","GLQ",1.19785792092068,"Unf",0,590,1.58555454035213,"GasA","Ex","Y","SBrkr",2.19647191294769,0,0,1.24319364980892,1,0,"2 ~","No HalfBath","3 ~","1","Ex","8 ~","Typ","Yes Fireplaces","Gd","Attchd","2000 ~ ","Fin",3,"600 ~","TA","TA","Y",240,52,0,0,174,0,"No Pool","No Fence","None",0,10,2007,"New","Partial",NA
2270,"60","RL",78,12090,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor1","Norm","Norm","1Fam and TwnhsE","2Story",7,"6~9",1981,"1998~","Gable","CompShg","MetalSd","MetalSd","BrkFace",306,"Gd","TA","CBlock or Stone or Wood","Gd","TA","Mn or No","Not GLQ",-0.734002137545499,"Unf",0,404,-0.816473766900465,"GasA","Ex","Y","SBrkr",-1.03434251149784,0.0381614697819974,0,0.0309491693531761,0,0,"2 ~","Yes HalfBath","3 ~","1","Gd","6","Typ","Yes Fireplaces","TA","Attchd","1980 ~ 2000","RFn",2,"300 ~ 600","TA","TA","Y",167,72,0,0,0,0,"No Pool","No Fence","None",0,3,2007,"WD","Normal",NA
2271,"20","RL",93,12299,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor1","Norm","Norm","1Fam and TwnhsE","1Story",7,"6~9",1978,"1950~1997","Gable","CompShg","Plywood","Plywood","Stone",67,"TA","TA","CBlock or Stone or Wood","Gd","TA","Mn or No","GLQ",1.60701239780402,"Unf",0,201,1.08247486538182,"GasA","Gd or TA","Y","SBrkr",1.2691766567287,0,0,0.429288829893695,1,0,"2 ~","No HalfBath","3 ~","1","Gd","7","Typ","Yes Fireplaces","TA","Attchd","1900 ~ 1980","Fin",2,"600 ~","TA","TA","Y",0,0,0,0,0,0,"No Pool","No Fence","None",0,9,2007,"WD","Normal",NA
2272,"60","RL",61,11339,"Pave","Pave and No Alley","IR","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor1","non-norm","Norm","1Fam and TwnhsE","2Story",7,"5",1979,"1950~1997","Hip","WdShake","HdBoard","Plywood","BrkFace",549,"TA","TA","CBlock or Stone or Wood","Gd","TA","Mn or No","Not GLQ",0.281909830625045,"Unf",0,22,-0.686570564443344,"GasA","Gd or TA","Y","SBrkr",-0.151204172241661,0.377376133667307,0,1.00203666613033,1,0,"2 ~","Yes HalfBath","3 ~","1","Gd","8 ~","Typ","Yes Fireplaces","TA","Attchd","1900 ~ 1980","Fin",2,"300 ~ 600","TA","TA","Y",192,72,0,0,0,0,"No Pool","No Fence","None",0,3,2007,"WD","Normal",NA
2273,"20","RL",79,11850,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor1","Norm","Norm","1Fam and TwnhsE","1Story",6,"6~9",1984,"1950~1997","Gable","CompShg","Plywood","Plywood","BrkFace",98,"TA","TA","CBlock or Stone or Wood","Gd","TA","Mn or No","Not GLQ",0.33537888158139,"Unf",0,372,0.194409335856773,"GasA","Gd or TA","Y","SBrkr",0.0744867366793638,0,0,-0.619313411637292,0,0,"2 ~","No HalfBath","3 ~","1","Gd","6","Typ","No Fireplaces","No Fireplace","Attchd","1980 ~ 2000","Fin",2,"300 ~ 600","TA","TA","Y",204,103,0,0,0,0,"No Pool","Yes Fence","None",0,8,2007,"WD","Normal",NA
