"Id","MSSubClass","MSZoning","LotFrontage","LotArea","Street","Alley","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","PoolQC","Fence","MiscFeature","MiscVal","MoSold","YrSold","SaleType","SaleCondition","SalePrice"
595,"20","RL",0.743243495902509,-0.266689112866995,"Pave","Pave and No Alley","IR","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor1","Norm","Norm","1Fam and TwnhsE","SLvl and 1Story","-0.809554691441521","6~9",0.142602789653154,"1950~1997","Hip","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock or Stone or Wood","Gd","TA","Mn or No","Not GLQ",0,"Unf",0,924,-0.436408900853021,"GasA","Gd or TA","Y","SBrkr",-0.678073919078267,0,0,-1.20255475107483,"0","0","0 or 1","No HalfBath","3 ~","1","TA","5","Typ","No Fireplaces","No Fireplace","Detchd","1980 ~ 2000","Unf",1,"0 ~ 300","TA","TA","Y",0,0,0,0,0,0,"No Pool","Yes Fence","None",0,4,2008,"WD","Normal",-0.980135961812052
596,"20","RL",-0.0447124023652139,0.159872845814306,"Pave","Pave and No Alley","IR","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor4","Norm","Norm","1Fam and TwnhsE","SLvl and 1Story","1.32818525570845","5",1.08153432589733,"1998~","Gable","CompShg","VinylSd","Other","BrkFace",238,"Gd","TA","PConc","Gd","TA","Av or Gd","GLQ",2.12343867110505,"Unf",0,392,1.99633699126338,"GasA","Ex","Y","SBrkr",1.92369362191662,0,0,0.688336466012626,"1","0","2 ~","No HalfBath","3 ~","1","Gd","7","Typ","Yes Fireplaces","TA","Attchd","2000 ~ ","Fin",3,"600 ~","TA","TA","Y",180,75,0,0,120,0,"No Pool","No Fence","None",0,8,2006,"New","Partial",1.56668474286311
597,"70 ~ 90","RMH",-0.417954669965714,-0.832089776698791,"Pave","Grvl","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor2","Norm","Norm","1Fam and TwnhsE","2Story","-0.0969747090581961","6~9",-1.89174887220922,"1950~1997","Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","CBlock or Stone or Wood","TA","TA","Mn or No","Not GLQ",0,"Unf",0,684,-1.09243026501924,"GasA","Ex","N","FuseA",-1.37034022710351,-0.412517325958154,0,-0.27178346461493,"0","0","0 or 1","No HalfBath","3 ~","1","TA","7","Typ","No Fireplaces","No Fireplace","Detchd","1900 ~ 1980","Unf",1,"0 ~ 300","TA","Fa","Partial or Not",0,158,0,0,0,0,"No Pool","No Fence","None",0,10,2006,"WD","Normal",-0.882077108904516
598,"120","RL",-0.70825421143277,-0.790618475160331,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor1","Norm","Norm","1Fam and TwnhsE","SLvl and 1Story","0.615605273325129","5",1.11283204377213,"1998~","Gable","CompShg","VinylSd","VinylSd","BrkFace",72,"Gd","TA","PConc","Ex","TA","Av or Gd","Not GLQ",0,"Unf",0,1258,0.476554164278303,"GasA","Ex","Y","SBrkr",0.700689811072019,0,0,-0.200508185922055,"0","2","0 or 1","Yes HalfBath","0 ~ 2","1","Gd","7","Typ","Yes Fireplaces","Gd","Attchd","2000 ~ ","Fin",3,"600 ~","TA","TA","Y",120,16,0,0,0,0,"No Pool","No Fence","None",0,2,2007,"New","Partial",0.39340603442111
599,"20","RL",0.411472591368731,0.376502439564894,"Pave","Pave and No Alley","Reg","Bnk","AllPub","FR2 and Corner and Inside","Gtl","neighbor1","Norm","Norm","1Fam and TwnhsE","SLvl and 1Story","-0.809554691441521","6~9",0.205198225402765,"1950~1997","Gable","CompShg","Plywood","Plywood","BrkFace",459,"TA","TA","CBlock or Stone or Wood","Gd","TA","Mn or No","Not GLQ",1.747383004992,"LwQ",147,0,0.946702808597427,"GasA","Ex","Y","SBrkr",1.40737833384779,0,0,0.3130930870119,"1","0","2 ~","No HalfBath","3 ~","1","Gd","7","Typ","Yes Fireplaces","TA","Attchd","1900 ~ 1980","Fin",2,"600 ~","TA","TA","Y",0,0,0,0,0,0,"No Pool","No Fence","None",0,3,2006,"WD","Normal",0.663342248797833
601,"60","RL",0.162644412968397,0.11157552259405,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor4","Norm","Norm","1Fam and TwnhsE","2Story","1.32818525570845","5",1.08153432589733,"1998~","Gable","CompShg","VinylSd","VinylSd","BrkFace",280,"Gd","TA","PConc","Gd","TA","Av or Gd","GLQ",-0.246523656341221,"Unf",0,512,-0.0701303058602144,"GasA","Ex","Y","SBrkr",-0.29155856376417,0.211247800912677,0,0.851850340660987,"1","0","2 ~","Yes HalfBath","3 ~","1","Ex","8 ~","Typ","Yes Fireplaces","Gd","BuiltIn","2000 ~ ","Fin",2,"600 ~","TA","TA","Y",179,60,0,0,0,0,"No Pool","No Fence","None",0,6,2006,"WD","Normal",1.21825675847586
602,"50","RMH",-0.832668300632937,-0.136608322327105,"Pave","Pave and No Alley","Reg","Bnk","AllPub","FR2 and Corner and Inside","Gtl","neighbor2","Norm","Norm","1Fam and TwnhsE","Foyer and .5","-0.0969747090581961","6~9",-1.04671048958947,"1950~1997","Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","Gd","PConc","TA","TA","Mn or No","Not GLQ",0,"Unf",0,780,-0.830021719352753,"GasA","Gd or TA","Y","SBrkr",-1.09343370389342,-0.755203105535339,0,-0.257109142531103,"0","0","0 or 1","Yes HalfBath","3 ~","1","Gd","6","Typ","Yes Fireplaces","Gd","Detchd","1900 ~ 1980","Unf",1,"300 ~ 600","TA","TA","Partial or Not",0,162,0,0,126,0,"No Pool","No Fence","None",0,12,2007,"WD","Normal",-0.376136982278645
603,"60","RL",0.411472591368731,-0.00253495306767494,"Pave","Pave and No Alley","IR","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor1","Norm","Norm","1Fam and TwnhsE","2Story","1.32818525570845","5",0.674663993524852,"1950~1997","Gable","CompShg","HdBoard","HdBoard","None",0,"Gd","TA","PConc","Gd","TA","Mn or No","GLQ",0.410897400244903,"Unf",0,119,-0.480143658464102,"GasA","Ex","Y","SBrkr",-0.669420590227951,0.758004887429085,0,0.874909989649858,"1","0","2 ~","Yes HalfBath","3 ~","1","Gd","8 ~","Typ","Yes Fireplaces","TA","Attchd","1980 ~ 2000","Fin",2,"300 ~ 600","TA","TA","Y",120,150,0,0,0,0,"No Pool","No Fence","None",0,2,2006,"WD","Abnorml",0.690500563124716
604,"160 ~ 190","FV",-1.66209556196738,-0.885925192981637,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor1","Norm","Norm","1Fam and TwnhsE","2Story","0.615605273325129","5",1.05023660802252,"1998~","Gable","CompShg","MetalSd","MetalSd","None",0,"Gd","TA","PConc","Gd","TA","Mn or No","Not GLQ",0,"Unf",0,600,-1.32203774247742,"GasA","Ex","Y","SBrkr",-1.61263343491235,-0.735951095446733,0,-0.623967194626785,"0","0","2 ~","Yes HalfBath","0 ~ 2","1","Gd","~ 4","Typ","No Fireplaces","No Fireplace","Detchd","2000 ~ ","RFn",2,"300 ~ 600","TA","TA","Y",0,172,0,0,0,0,"No Pool","No Fence","None",0,6,2010,"WD","Normal",-0.210562052569886
605,"20","RL",0.743243495902509,0.35319093155725,"Pave","Pave and No Alley","IR","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor1","Norm","Norm","1Fam and TwnhsE","SLvl and 1Story","0.615605273325129","5",0.98764117227291,"1998~","Gable","CompShg","VinylSd","VinylSd","BrkFace",99,"Gd","TA","PConc","Gd","TA","Mn or No","GLQ",0.770720447676814,"Unf",0,572,1.12164183904175,"GasA","Ex","Y","SBrkr",0.966058562481698,0,0,-0.00764566710603949,"1","0","2 ~","No HalfBath","3 ~","1","Gd","6","Typ","Yes Fireplaces","TA","Attchd","2000 ~ ","RFn",2,"300 ~ 600","TA","TA","Y",192,36,0,0,0,0,"No Pool","No Fence","None",0,9,2008,"WD","Normal",0.70127407657789
606,"60","RL",0.618829406702342,0.455838842508034,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor3","Norm","Norm","1Fam and TwnhsE","2Story","0.615605273325129","6~9",-0.170374389094904,"1950~1997","Gable","CompShg","HdBoard","HdBoard","BrkFace",176,"TA","TA","CBlock or Stone or Wood","TA","TA","Mn or No","Not GLQ",-0.495423809452017,"Unf",0,314,-0.862822787561064,"GasA","Gd or TA","Y","SBrkr",0.0776501338492957,0.0341293080975032,0,1.02374954221439,"0","0","2 ~","Yes HalfBath","3 ~","1","TA","7","Typ","Yes Fireplaces","Fa","Attchd","1900 ~ 1980","Unf",2,"300 ~ 600","TA","TA","Y",0,42,0,0,189,0,"No Pool","No Fence","None",0,10,2009,"WD","Normal",0.522487670869962
607,"20","RL",0.494415317502175,0.309530151366139,"Pave","Pave and No Alley","IR","Lvl and Low","AllPub","FR2 and Corner and Inside","Mod","neighbor1","Norm","Norm","1Fam and TwnhsE","SLvl and 1Story","-0.809554691441521","5",0.799854865024075,"1950~1997","Gable","CompShg","VinylSd","VinylSd","None",0,"TA","Gd","PConc","Gd","TA","Mn or No","GLQ",0.256687522774083,"Unf",0,308,-0.119331908172681,"GasA","Gd or TA","Y","SBrkr",-0.343478536866064,0,0,-0.959380270828551,"1","0","0 or 1","No HalfBath","3 ~","1","Gd","6","Typ","No Fireplaces","No Fireplace","Detchd","1980 ~ 2000","Unf",2,"300 ~ 600","TA","TA","Y",168,0,0,0,0,0,"No Pool","Yes Fence","None",0,11,2009,"WD","Normal",-0.194636987218478
608,"20","RL",0.328529865235286,-0.291159756631925,"Pave","Pave and No Alley","Reg","Bnk","AllPub","FR2 and Corner and Inside","Mod","neighbor2","Norm","Norm","1Fam and TwnhsE","2Story","-0.809554691441521","6~9",-0.702435592966602,"1998~","Gable","CompShg","MetalSd","MetalSd","None",0,"TA","Gd","CBlock or Stone or Wood","TA","Gd","Mn or No","GLQ",-0.092313778870402,"Unf",0,293,-0.512944726672413,"GasA","Ex","Y","SBrkr",-0.135798644458489,0.403767901798736,0,1.06986884019213,"1","0","2 ~","No HalfBath","3 ~","1","Ex","8 ~","Typ","No Fireplaces","No Fireplace","Attchd","1900 ~ 1980","Unf",1,"0 ~ 300","TA","TA","Y",103,0,0,0,0,0,"No Pool","No Fence","None",0,8,2006,"WD","Normal",0.743866640745616
609,"70 ~ 90","RL",0.328529865235286,0.271407464237617,"Pave","Pave and No Alley","Reg","HLS","AllPub","FR2 and Corner and Inside","Mod","neighbor1","Norm","Norm","1Fam and TwnhsE","2Story","1.32818525570845","6~9",-1.14060364321388,"1998~","Gable","CompShg","BrkFace","Wd Sdng","None",0,"TA","TA","PConc","Gd","TA","Mn or No","Not GLQ",-0.565765157070285,"Unf",0,537,-0.324338584474625,"GasA","Gd or TA","Y","SBrkr",2.25252011822862,1.78221182414292,0,3.55611826753773,"0","0","2 ~","Yes HalfBath","3 ~","1","TA","8 ~","Typ","Yes Fireplaces","Gd","Basment","1900 ~ 1980","Unf",2,"300 ~ 600","TA","TA","Y",0,0,0,0,0,0,"No Pool","No Fence","None",0,9,2007,"WD","Alloca",1.84320064858395
610,"20","RL",-0.376483306898992,-0.272742377377267,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor3","non-norm","Norm","1Fam and TwnhsE","SLvl and 1Story","-1.52213467382485","5",-0.295565260594127,"1950~1997","Gable","CompShg","VinylSd","VinylSd","BrkCmn",192,"TA","Fa","CBlock or Stone or Wood","TA","TA","Mn or No","Not GLQ",0.719317155186541,"Unf",0,126,-0.149399554030299,"GasA","Gd or TA","Y","SBrkr",-0.375207409317221,0,0,-0.982439919817423,"1","0","0 or 1","No HalfBath","3 ~","1","TA","5","Typ","No Fireplaces","No Fireplace","Attchd","1900 ~ 1980","Unf",1,"0 ~ 300","TA","TA","Y",64,0,39,0,0,0,"No Pool","No Fence","None",0,4,2007,"WD","Normal",-0.798388758400668
614,"20","RL",-0.00324103929849165,-0.213626453755674,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor1","non-norm","Norm","1Fam and TwnhsE","SLvl and 1Story","-0.809554691441521","5",1.14412976164694,"1998~","Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","Mn or No","Not GLQ",-1.16637204827242,"Unf",0,914,0.0993418798827259,"GasA","Ex","Y","SBrkr",-0.112723100857648,0,0,-0.791673732727668,"0","0","0 or 1","No HalfBath","3 ~","1","TA","6","Typ","No Fireplaces","No Fireplace","No Garage","No Garage","No Garage",0,"0 ~ 300","No Garage","No Garage","Y",0,30,0,0,0,0,"No Pool","No Fence","None",0,12,2007,"New","Partial",-0.275380229753406
616,"70 ~ 90","RL",0.411472591368731,-0.162366894711242,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor3","non-norm","Norm","1Fam and TwnhsE","Foyer and .5","-0.0969747090581961","6~9",-0.232969824844516,"1950~1997","Gable","CompShg","MetalSd","MetalSd","BrkFace",156,"TA","Gd","PConc","TA","TA","Av or Gd","GLQ",0.340556052626634,"Unf",0,173,-0.40360783264471,"GasA","Ex","Y","SBrkr",-0.303096335564591,0,0,-0.930031626660897,"1","0","0 or 1","No HalfBath","3 ~","1","Gd","6","Typ","No Fireplaces","No Fireplace","Attchd","1900 ~ 1980","RFn",2,"300 ~ 600","TA","TA","Y",120,0,0,0,0,0,"No Pool","Yes Fence","None",0,5,2010,"WD","Abnorml",-0.436996671902482
618,"30 ~ 40","RL",-0.459426033032437,-0.364958066512476,"Pave","Pave and No Alley","Reg","HLS","AllPub","FR2 and Corner and Inside","Mod","neighbor3","non-norm","Norm","1Fam and TwnhsE","Foyer and .5","-0.0969747090581961","6~9",-0.514649285717768,"1950~1997","Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock or Stone or Wood","TA","TA","Mn or No","Not GLQ",0,"Unf",0,832,-0.687883757116739,"GasA","Gd or TA","Y","SBrkr",-0.943442670487945,0,0,-1.39541726989085,"0","0","0 or 1","No HalfBath","0 ~ 2","1","Gd","~ 4","Typ","No Fireplaces","No Fireplace","Detchd","1900 ~ 1980","Unf",2,"300 ~ 600","TA","TA","Y",0,0,0,0,0,0,"No Pool","No Fence","None",0,6,2008,"WD","Normal",-1.08238251207395
619,"20","RL",0.826186222035954,0.210359647687213,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor4","Norm","Norm","1Fam and TwnhsE","SLvl and 1Story","2.04076523809178","5",1.14412976164694,"1998~","Hip","CompShg","CemntBd","CmentBd","BrkFace",452,"Ex","TA","PConc","Ex","TA","Av or Gd","GLQ",-1.59383100687575,"Unf",0,1774,2.01820437006892,"GasA","Ex","Y","SBrkr",1.92946250781683,0,0,0.692529129465148,"0","0","2 ~","No HalfBath","3 ~","1","Gd","8 ~","Typ","Yes Fireplaces","Gd","Attchd","2000 ~ ","Unf",3,"600 ~","TA","TA","Y",0,108,0,0,260,0,"No Pool","No Fence","None",0,7,2007,"New","Partial",1.53575083635213
620,"60","RL",0.618829406702342,0.281195721743589,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor1","Norm","Norm","1Fam and TwnhsE","2Story","1.32818525570845","5",1.01893889014772,"1998~","Hip","CompShg","VinylSd","VinylSd","Stone",226,"Gd","TA","PConc","Gd","TA","Av or Gd","GLQ",0.632743188887134,"Unf",0,611,1.08884077083344,"GasA","Ex","Y","SBrkr",0.931445247080435,-0.0428787322569205,0,1.60233709866244,"1","0","2 ~","Yes HalfBath","3 ~","1","Gd","8 ~","Typ","Yes Fireplaces","Gd","Attchd","2000 ~ ","Fin",3,"600 ~","TA","TA","Y",168,0,0,0,0,0,"No Pool","No Fence","None",0,8,2008,"WD","Normal",1.46154310575045
621,"30 ~ 40","RL",-1.04002511596655,-0.233460554491459,"Pave","Grvl","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor2","Norm","Norm","1Fam and TwnhsE","SLvl and 1Story","-2.23471465620817","2~4",-1.76655800071,"1950~1997","Gable","CompShg","Stucco","Stucco","None",0,"TA","TA","BrkTil or Slab","TA","TA","Mn or No","Not GLQ",-1.61276906200374,"Unf",0,823,-0.600414241894576,"GasA","Gd or TA","N","FuseF",-0.851140496084579,0,0,-1.32833465465049,"1","0","0 or 1","No HalfBath","0 ~ 2","1","TA","5","Typ","No Fireplaces","No Fireplace","No Garage","No Garage","No Garage",0,"0 ~ 300","No Garage","No Garage","Partial or Not",0,0,100,0,0,0,"No Pool","No Fence","None",0,9,2008,"WD","Normal",-2.20590357101762
622,"60","RL",0.826186222035954,0.0952188291301231,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor1","Norm","Norm","1Fam and TwnhsE","2Story","-0.0969747090581961","6~9",0.111305071778348,"1950~1997","Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock or Stone or Wood","TA","TA","Mn or No","Not GLQ",0.862705286869934,"Rec",182,384,1.19817766486115,"GasA","Gd or TA","Y","SBrkr",1.12181848178738,1.05833624481134,0,2.34024586630632,"0","0","2 ~","Yes HalfBath","3 ~","1","TA","8 ~","Typ","Yes Fireplaces","TA","Attchd","1900 ~ 1980","RFn",2,"600 ~","TA","TA","Y",38,243,0,0,0,0,"No Pool","No Fence","None",0,6,2008,"WD","Normal",0.896855720200181
623,"20","RL",0.0382303237682306,-0.385951303005547,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor3","Norm","Norm","1Fam and TwnhsE","SLvl and 1Story","-0.809554691441521","6~9",0.205198225402765,"1950~1997","Gable","CompShg","Plywood","Plywood","BrkFace",153,"TA","TA","CBlock or Stone or Wood","TA","TA","Mn or No","Not GLQ",-0.208647546085231,"Unf",0,420,-0.283337249214236,"GasA","Gd or TA","Y","SBrkr",-0.516545113872376,0,0,-1.08516017440421,"0","0","0 or 1","No HalfBath","3 ~","1","TA","6","Typ","No Fireplaces","No Fireplace","Detchd","1980 ~ 2000","Unf",2,"300 ~ 600","TA","TA","Y",192,0,0,0,0,0,"No Pool","No Fence","None",0,7,2009,"WD","Normal",-0.481464782438799
626,"20","RL",0.701772132835787,-0.00781546040642293,"Pave","Pave and No Alley","IR","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor3","Norm","Norm","1Fam and TwnhsE","SLvl and 1Story","-0.0969747090581961","6~9",-0.264267542719321,"1950~1997","Hip","CompShg","Wd Sdng","Wd Sdng","BrkFace",261,"TA","TA","CBlock or Stone or Wood","TA","TA","Mn or No","Not GLQ",0,"Unf",0,1116,0.0884081904799555,"GasA","Gd or TA","Y","SBrkr",-0.124260872658068,0,0,-0.800059059632712,"0","0","0 or 1","Yes HalfBath","3 ~","1","TA","5","Typ","No Fireplaces","No Fireplace","Attchd","1900 ~ 1980","Unf",2,"300 ~ 600","TA","TA","Y",0,0,0,0,385,0,"No Pool","No Fence","None",0,2,2010,"WD","Normal",-0.071034617807556
628,"70 ~ 90","RL",0.411472591368731,-0.0593326051746959,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor3","Norm","Norm","1Fam and TwnhsE","SLvl and 1Story","-0.0969747090581961","6~9",-0.483351567842962,"1950~1997","Gable","CompShg","AsbShng","AsbShng","BrkFace",164,"TA","TA","CBlock or Stone or Wood","TA","TA","Av or Gd","Not GLQ",0.0997722088564078,"LwQ",132,350,0.197745084507659,"GasA","Ex","Y","SBrkr",1.04105407918443,0,0,0.0468589577767475,"1","0","0 or 1","No HalfBath","3 ~","1","TA","7","Typ","Yes Fireplaces","Gd","Basment","1900 ~ 1980","RFn",1,"300 ~ 600","TA","TA","Y",0,0,189,0,0,0,"No Pool","No Fence","None",0,3,2010,"WD","Normal",-0.178820710389948
629,"60","RL",-0.00324103929849165,0.199025875838193,"Pave","Pave and No Alley","IR","HLS","AllPub","FR2 and Corner and Inside","Sev","neighbor3","Norm","Norm","1Fam and TwnhsE","2Story","-0.809554691441521","5",-0.045183517595681,"1950~1997","Gable","CompShg","Plywood","Plywood","BrkFace",192,"TA","TA","PConc","Gd","TA","Av or Gd","Not GLQ",0.0348417341318523,"Unf",0,390,-0.119331908172681,"GasA","Gd or TA","Y","SBrkr",-0.343478536866064,0.958225792350586,0,1.22080472448293,"0","1","0 or 1","Yes HalfBath","3 ~","1","Fa","8 ~","Typ","Yes Fireplaces","TA","Attchd","1900 ~ 1980","Unf",2,"300 ~ 600","TA","TA","Y",335,0,0,0,0,0,"No Pool","No Fence","None",0,9,2007,"WD","Family",-0.481464782438799
630,"70 ~ 90","RL",0.494415317502175,-0.134032465088692,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor3","non-norm","Norm","1Fam and TwnhsE","SLvl and 1Story","-0.0969747090581961","5",-0.20167210696971,"1950~1997","Gable","WdShngl","Plywood","Wd Sdng","BrkFace",259,"TA","TA","CBlock or Stone or Wood","TA","TA","Av or Gd","GLQ",-0.035499613486416,"Rec",336,288,0.449219940771377,"GasA","Gd or TA","Y","SBrkr",0.550698777666549,0,0,-0.309517435687629,"1","0","0 or 1","Yes HalfBath","3 ~","1","TA","6","Typ","No Fireplaces","No Fireplace","Attchd","1900 ~ 1980","RFn",2,"300 ~ 600","TA","TA","Y",176,0,0,0,0,0,"No Pool","Yes Fence","None",0,6,2008,"WD","Normal",0.0534291548204015
631,"70 ~ 90","RMH",-0.832668300632937,-0.136608322327105,"Pave","Grvl","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor2","non-norm","Norm","1Fam and TwnhsE","2Story","-0.809554691441521","6~9",-2.8306804084534,"1950~1997","Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","BrkTil or Slab","Fa","Fa","Mn or No","Not GLQ",0,"Unf",0,636,-1.22363453785249,"GasA","Gd or TA","Y","FuseA",-0.202140832310909,-0.501076572365741,0,0.529015254816787,"0","0","0 or 1","No HalfBath","3 ~","1","Ex","8 ~","Typ","No Fireplaces","No Fireplace","Detchd","1900 ~ 1980","Unf",1,"0 ~ 300","Fa","Po","Partial or Not",0,0,293,0,0,0,"No Pool","Yes Fence","None",0,6,2006,"WD","Abnorml",-0.687893007422489
632,"120","RL",-1.49621010970049,-0.704584843397316,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor4","Norm","Norm","others","SLvl and 1Story","1.32818525570845","5",1.11283204377213,"1998~","Gable","CompShg","VinylSd","VinylSd","Stone",108,"Gd","TA","PConc","Gd","Gd","Mn or No","GLQ",-1.6587614816003,"Unf",0,1530,1.28564718008331,"GasA","Ex","Y","SBrkr",1.13912513948801,0,0,0.118134236469623,"0","0","2 ~","No HalfBath","0 ~ 2","1","Gd","6","Typ","Yes Fireplaces","Gd","Attchd","2000 ~ ","RFn",2,"600 ~","TA","TA","Y",156,73,0,0,0,0,"No Pool","No Fence","None",0,8,2007,"WD","Normal",0.574200439825254
633,"20","RL",0.618829406702342,0.236890977242874,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor1","Norm","Norm","1Fam and TwnhsE","SLvl and 1Story","0.615605273325129","5",0.205198225402765,"1950~1997","Hip","CompShg","Plywood","Plywood","BrkFace",209,"TA","Gd","CBlock or Stone or Wood","TA","TA","Mn or No","Not GLQ",0.500176802991166,"Unf",0,564,0.826432225166953,"GasA","Gd or TA","Y","SBrkr",0.726649797622966,0,0,-0.181641200385706,"0","0","2 ~","No HalfBath","3 ~","1","TA","6","Typ","Yes Fireplaces","TA","Attchd","1900 ~ 1980","Fin",2,"300 ~ 600","TA","TA","Y",192,0,0,0,0,0,"No Pool","No Fence","None",0,4,2009,"WD","Family",-1.68812735667566
634,"20","RL",0.411472591368731,-0.104410106846935,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor3","Norm","Norm","1Fam and TwnhsE","SLvl and 1Story","-0.809554691441521","6~9",-0.514649285717768,"1998~","Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock or Stone or Wood","TA","TA","Mn or No","Not GLQ",-0.425082461833749,"LwQ",468,108,-0.0755971505615996,"GasA","Gd or TA","Y","SBrkr",-0.29732744966438,0,0,-0.925838963208375,"0","1","0 or 1","No HalfBath","3 ~","1","TA","6","Typ","No Fireplaces","No Fireplace","Attchd","1900 ~ 1980","Unf",1,"0 ~ 300","TA","TA","Y",390,0,0,0,0,0,"No Pool","No Fence","None",0,7,2007,"WD","Normal",-0.403760875942773
635,"70 ~ 90","RL",-0.252069217698825,-0.396898696268805,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor2","Norm","Norm","others","Foyer and .5","-0.0969747090581961","5",0.299091379027183,"1950~1997","Gable","CompShg","Plywood","Plywood","None",0,"TA","TA","CBlock or Stone or Wood","TA","TA","Mn or No","GLQ",1.13324893155558,"Unf",0,0,-0.0755971505615996,"GasA","Gd or TA","Y","SBrkr",-0.29732744966438,0,0,-0.925838963208375,"2","0","0 or 1","No HalfBath","0 ~ 2","2 ~","TA","~ 4","Typ","No Fireplaces","No Fireplace","Detchd","1900 ~ 1980","Unf",2,"300 ~ 600","TA","TA","Y",264,56,0,0,0,0,"No Pool","Yes Fence","Shed",600,6,2010,"WD","Normal",-0.325211701279954
638,"160 ~ 190","RMH",-0.832668300632937,-0.522986908089153,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor2","Norm","Norm","others","Foyer and .5","-0.809554691441521","2~4",-0.514649285717768,"1950~1997","Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock or Stone or Wood","TA","TA","Mn or No","Not GLQ",0,"Unf",0,811,-0.745285626481283,"GasA","Gd or TA","Y","FuseA",-1.00401597244015,-0.828360743872041,0,-0.231953161815971,"0","0","2 ~","No HalfBath","3 ~","2 ~","Gd","7","Typ","No Fireplaces","No Fireplace","BuiltIn","1900 ~ 1980","Unf",1,"0 ~ 300","TA","TA","Y",0,0,0,0,0,0,"No Pool","No Fence","None",0,11,2009,"WD","Normal",-1.39221365715915
