"Id","MSSubClass","MSZoning","LotFrontage","LotArea","Street","Alley","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","PoolQC","Fence","MiscFeature","MiscVal","MoSold","YrSold","SaleType","SaleCondition","SalePrice"
890,"20","RL",2.4020980185714,0.270377121342251,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor3","non-norm","Norm","1Fam and TwnhsE","SLvl and 1Story","-0.0969747090581961","2~4",-0.545947003592574,"1950~1997","Hip","CompShg","Wd Sdng","Wd Sdng","BrkFace",90,"TA","TA","CBlock or Stone or Wood","TA","TA","No","Not GLQ",1.04936721677149,"Unf",0,481,1.15194671079068,"GasA","Ex","Y","SBrkr",0.998397760370794,0,0,0.0148796965095376,1,0,"0 or 1","No HalfBath","0 ~ 2","1","TA","6","Typ","Yes Fireplaces","TA","Attchd","1900 ~ 1980","RFn",2,"300 ~ 600","TA","TA","Y",0,0,0,162,0,0,"No Pool","No Fence","None",0,2,2009,"WD","Normal",-0.234656871889625
891,"50","RL",-0.417954669965714,-0.257158441084864,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor3","non-norm","Norm","1Fam and TwnhsE","Foyer and .5","-0.809554691441521","6~9",-0.671137875091797,"1998~","Gable","CompShg","MetalSd","MetalSd","None",0,"TA","Gd","CBlock or Stone or Wood","TA","TA","Mn","Not GLQ",0,"Unf",0,672,-1.12618312627013,"GasA","Ex","Y","SBrkr",-1.40564424602825,-2.07842455852524,0,-1.2037120444963,0,0,"0 or 1","No HalfBath","3 ~","1","TA","6","Typ","Yes Fireplaces","Po","Detchd","2000 ~ ","Unf",2,"300 ~ 600","TA","TA","Y",0,0,0,0,0,0,"No Pool","Yes Fence","Shed",2000,7,2007,"WD","Normal",-0.709577862030418
892,"60","RL",-0.00324103929849165,0.144675288107665,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor3","Norm","Norm","1Fam and TwnhsE","2Story","-0.0969747090581961","5",0.236495943277571,"1950~1997","Hip","CompShg","HdBoard","HdBoard","BrkFace",92,"TA","TA","CBlock or Stone or Wood","TA","TA","No","Not GLQ",-1.1088295290299,"Rec",500,192,-0.453410089154932,"GasA","Gd or TA","Y","SBrkr",-0.695687062865988,-0.102320703454514,0,0.388217613719588,0,0,"2 ~","Yes HalfBath","3 ~","1","TA","7","Typ","Yes Fireplaces","TA","Attchd","1900 ~ 1980","RFn",2,"300 ~ 600","TA","TA","Y",243,0,0,0,0,0,"No Pool","No Fence","None",0,7,2009,"WD","Normal",0.109755133285336
893,"20","RL",-0.00324103929849165,-0.212080939412625,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor3","Norm","Norm","1Fam and TwnhsE","SLvl and 1Story","-0.0969747090581961","6~9",-0.232969824844516,"1998~","Hip","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock or Stone or Wood","TA","TA","No","GLQ",0.0730401174803849,"Unf",0,396,-0.0677962751986599,"GasA","Gd or TA","Y","SBrkr",-0.262786341425584,0,0,-0.901685864281429,0,1,"0 or 1","No HalfBath","3 ~","1","TA","6","Typ","No Fireplaces","No Fireplace","Attchd","1900 ~ 1980","RFn",1,"0 ~ 300","TA","TA","Y",192,0,0,0,0,0,"No Pool","Yes Fence","None",0,2,2006,"WD","Normal",-0.155297111075363
895,"70 ~ 90","RL",-0.252069217698825,-0.391875774653898,"Pave","Pave and No Alley","Reg","Bnk","AllPub","FR2 and Corner and Inside","Gtl","neighbor1","Norm","Norm","others","SLvl and 1Story","-0.809554691441521","5",0.267793661152377,"1950~1997","Gable","CompShg","Plywood","Plywood","None",0,"TA","TA","BrkTil or Slab","No Bsmt","No Bsmt","No Bsmt","No Bsmt",0,"No Bsmt",0,0,0,"GasA","Gd or TA","Y","SBrkr",1.08497790465888,0,0,0.077801817387636,0,0,"2 ~","No HalfBath","3 ~","2 ~","TA","8 ~","Typ","No Fireplaces","No Fireplace","Attchd","1900 ~ 1980","Unf",2,"300 ~ 600","TA","TA","Y",0,0,0,0,0,0,"No Pool","No Fence","None",0,6,2009,"WD","Alloca",-0.791035283384636
896,"60","RL",0.0382303237682306,-0.386981645900912,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor3","Norm","Norm","1Fam and TwnhsE","2Story","-0.0969747090581961","5",-0.232969824844516,"1950~1997","Hip","CompShg","HdBoard","HdBoard","BrkFace",415,"TA","TA","CBlock or Stone or Wood","TA","TA","No","Not GLQ",-0.638245276185985,"Unf",0,380,-0.830819353878092,"GasA","Gd or TA","Y","SBrkr",-0.508096750241813,0.0825779028678941,0,0.625224269027092,1,0,"0 or 1","Yes HalfBath","3 ~","1","TA","8 ~","Typ","Yes Fireplaces","TA","Attchd","1900 ~ 1980","RFn",2,"300 ~ 600","TA","TA","Y",0,50,0,0,0,0,"No Pool","No Fence","None",0,10,2008,"WD","Normal",-0.393363375921325
897,"30 ~ 40","RMH",-0.832668300632937,-0.166874644878466,"Pave","Grvl","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor2","Norm","Norm","1Fam and TwnhsE","SLvl and 1Story","-1.52213467382485","6~9",-1.07800820746427,"1950~1997","Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","BrkTil or Slab","TA","TA","No","Not GLQ",-0.949263604215007,"Unf",0,666,-0.363160047590698,"GasA","Ex","N","SBrkr",-0.600448904149099,0,0,-1.14708213570601,0,0,"0 or 1","No HalfBath","0 ~ 2","1","TA","6","Typ","No Fireplaces","No Fireplace","Detchd","1900 ~ 1980","Unf",1,"300 ~ 600","TA","TA","Y",0,28,0,0,0,0,"No Pool","No Fence","None",0,4,2006,"WD","Abnorml",-1.05927300530819
898,"70 ~ 90","RL",-0.252069217698825,-0.391875774653898,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor1","non-norm","Norm","others","2Story","-0.809554691441521","5",0.267793661152377,"1950~1997","Gable","CompShg","Plywood","Plywood","None",0,"TA","TA","BrkTil or Slab","No Bsmt","No Bsmt","No Bsmt","No Bsmt",0,"No Bsmt",0,0,0,"GasA","Gd or TA","Y","SBrkr",-0.112714091326244,1.26515857247163,0,1.55647165802295,0,0,"2 ~","No HalfBath","3 ~","2 ~","TA","8 ~","Typ","No Fireplaces","No Fireplace","Detchd","1900 ~ 1980","Unf",2,"300 ~ 600","TA","TA","Y",154,0,0,0,0,0,"No Pool","No Fence","None",0,6,2009,"WD","Alloca",-0.342857973731209
900,"20","RL",-0.210597854632103,-0.395095596201915,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor3","non-norm","Norm","1Fam and TwnhsE","SLvl and 1Story","-0.809554691441521","6~9",-0.295565260594127,"1950~1997","Gable","CompShg","HdBoard","Plywood","None",0,"TA","TA","CBlock or Stone or Wood","TA","TA","No","Not GLQ",-0.462452308169582,"Unf",0,447,-0.469819187621157,"GasA","Gd or TA","Y","SBrkr",0.222062466587669,0,0,-0.549321987364078,0,0,"0 or 1","No HalfBath","3 ~","1","TA","6","Typ","Yes Fireplaces","TA","Attchd","1900 ~ 1980","Unf",1,"0 ~ 300","TA","TA","Y",0,0,0,0,0,0,"No Pool","No Fence","None",0,6,2006,"WD","Normal",-0.481464782438799
902,"20","RL",-0.252069217698825,-0.173700666560262,"Pave","Pave and No Alley","IR","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor3","Norm","Norm","1Fam and TwnhsE","SLvl and 1Story","-0.809554691441521","6~9",-0.42075613209335,"1998~","Hip","CompShg","MetalSd","MetalSd","None",0,"TA","Gd","CBlock or Stone or Wood","TA","TA","Mn","Not GLQ",0.6058280359301,"Unf",0,132,-0.251031208071499,"GasA","Gd or TA","Y","SBrkr",0.424082803259858,0,0,-0.402503705315182,1,0,"0 or 1","No HalfBath","0 ~ 2","1","TA","5","Typ","No Fireplaces","No Fireplace","Detchd","1900 ~ 1980","Unf",1,"600 ~","TA","TA","Y",0,0,0,0,0,0,"No Pool","No Fence","None",0,5,2009,"WD","Normal",-0.178820710389948
903,"60","RL",-0.293540580765548,-0.281500291987873,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor1","Norm","Norm","1Fam and TwnhsE","2Story","0.615605273325129","5",1.01893889014772,"1998~","Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","Not GLQ",0,"Unf",0,783,-0.82261480464498,"GasA","Ex","Y","SBrkr",-1.01603359673189,-0.345000124252673,0,0.0232693126266173,0,0,"2 ~","Yes HalfBath","3 ~","1","Gd","8 ~","Typ","Yes Fireplaces","Gd","Attchd","2000 ~ ","Fin",2,"300 ~ 600","TA","TA","Y",0,75,0,0,0,0,"No Pool","No Fence","None",0,7,2006,"WD","Normal",0.211791923354756
904,"20","RL",-0.832668300632937,0.617989055666174,"Pave","Pave and No Alley","IR","HLS","AllPub","CulDSac","Gtl","neighbor1","Norm","Norm","1Fam and TwnhsE","SLvl and 1Story","0.615605273325129","5",1.11283204377213,"1998~","Hip","CompShg","VinylSd","VinylSd","BrkFace",27,"Gd","TA","PConc","Gd","TA","No","Not GLQ",0,"Unf",0,1670,1.60319691861185,"GasA","Ex","Y","SBrkr",1.47458855395524,0,0,0.360951361339079,0,0,"2 ~","No HalfBath","3 ~","1","Gd","7","Typ","Yes Fireplaces","Gd","Attchd","2000 ~ ","RFn",3,"600 ~","TA","TA","Y",144,60,0,0,0,0,"No Pool","No Fence","None",0,8,2006,"New","Partial",0.896855720200181
906,"20","RL",0.411472591368731,-0.0181188893600775,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor3","Norm","Norm","1Fam and TwnhsE","SLvl and 1Story","-0.809554691441521","5",-0.514649285717768,"1950~1997","Gable","CompShg","HdBoard","HdBoard","Stone",110,"TA","TA","CBlock or Stone or Wood","TA","TA","No","Not GLQ",-0.762652607397594,"LwQ",290,412,-0.0760008244317721,"GasA","Gd or TA","Y","SBrkr",-0.277216365473597,0,0,-0.912172884427779,1,0,"0 or 1","No HalfBath","3 ~","1","TA","6","Typ","No Fireplaces","No Fireplace","Attchd","1900 ~ 1980","RFn",1,"0 ~ 300","TA","TA","Y",0,0,164,0,0,0,"No Pool","Yes Fence","None",0,2,2010,"WD","Normal",-0.61069575538426
907,"20","RL",1.90444166177073,0.443088349177887,"Pave","Pave and No Alley","IR","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor1","Norm","Norm","1Fam and TwnhsE","SLvl and 1Story","1.32818525570845","5",1.11283204377213,"1998~","Gable","CompShg","VinylSd","VinylSd","Stone",208,"Gd","TA","PConc","Gd","TA","No","GLQ",-1.54966420267103,"Unf",0,1560,1.47465898062643,"GasA","Ex","Y","SBrkr",1.37646439042875,0,0,0.289639624343901,1,0,"2 ~","No HalfBath","3 ~","1","Gd","8 ~","Typ","Yes Fireplaces","Gd","Attchd","2000 ~ ","RFn",3,"600 ~","TA","TA","Y",0,60,0,0,0,0,"No Pool","No Fence","None",0,6,2007,"WD","Normal",1.04020429557595
908,"50","RL",0.660300769769064,0.185373832474601,"Pave","Pave and No Alley","IR","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor1","Norm","Norm","1Fam and TwnhsE","Foyer and .5","0.615605273325129","6~9",-1.07800820746427,"1950~1997","Gable","CompShg","BrkFace","BrkFace","None",0,"Gd","TA","CBlock or Stone or Wood","Gd","TA","No","Not GLQ",-1.11694305063065,"Unf",0,794,-0.18265996446223,"GasA","Gd or TA","Y","SBrkr",-0.401314572286513,0.945438065705796,0,1.17264672066655,0,0,"0 or 1","Yes HalfBath","3 ~","1","Gd","6","Typ","Yes Fireplaces","Gd","Attchd","1900 ~ 1980","Fin",1,"0 ~ 300","Fa","TA","Y",0,0,0,0,322,0,"No Pool","No Fence","None",0,6,2006,"WD","Normal",0.993418904935956
910,"60","RL",3.27299664297257,0.325629259106224,"Pave","Pave and No Alley","IR","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor1","Norm","Norm","1Fam and TwnhsE","2Story","-0.0969747090581961","5",1.08153432589733,"1998~","Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","Not GLQ",0,"Unf",0,742,-0.93474364416418,"GasA","Ex","Y","SBrkr",-1.20362390935606,-0.190917952317334,0,-0.0291657881051313,0,0,"2 ~","Yes HalfBath","3 ~","1","Gd","8 ~","Typ","Yes Fireplaces","Gd","Attchd","2000 ~ ","Fin",2,"300 ~ 600","TA","TA","Y",36,24,0,0,0,0,"No Pool","No Fence","None",0,6,2009,"WD","Normal",0.130527434037649
911,"70 ~ 90","RL",0.411472591368731,0.198253118666669,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor3","non-norm","Norm","others","2Story","-0.809554691441521","5",-0.326862978468933,"1950~1997","Gable","CompShg","MetalSd","MetalSd","BrkFace",361,"TA","TA","CBlock or Stone or Wood","TA","TA","No","Not GLQ",-0.521951466575134,"Unf",0,662,0.0580068130423934,"GasA","Gd or TA","Y","FuseA",-0.156004163470284,1.45390923309242,0,1.62778339501813,0,0,"2 ~","No HalfBath","3 ~","2 ~","TA","8 ~","Typ","No Fireplaces","No Fireplace","Detchd","1900 ~ 1980","Unf",2,"300 ~ 600","TA","TA","Y",0,0,0,0,0,0,"No Pool","No Fence","None",0,1,2010,"WD","Normal",-0.158419809485647
913,"30 ~ 40","RMH",-0.791196937566215,-0.507531764658671,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor2","Norm","Norm","1Fam and TwnhsE","SLvl and 1Story","-0.809554691441521","6~9",-1.42228310408714,"1950~1997","Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","BrkTil or Slab","TA","TA","No","Not GLQ",-0.397544135363526,"Unf",0,279,-0.863637550810541,"GasA","Gd or TA","N","SBrkr",-0.415744596334527,0,0,-1.01284827783274,0,0,"0 or 1","No HalfBath","3 ~","1","TA","6","Min1","No Fireplaces","No Fireplace","Detchd","1900 ~ 1980","Unf",1,"300 ~ 600","TA","TA","Y",0,0,112,0,120,0,"No Pool","Yes Fence","Shed",620,7,2006,"WD","Abnorml",-1.52852117235806
914,"70 ~ 90","RMH",0.494415317502175,-0.488212835370569,"Pave","Pave and No Alley","Reg","HLS","AllPub","FR2 and Corner and Inside","Gtl","neighbor1","Norm","Norm","others","2Story","-0.809554691441521","6~9",-0.671137875091797,"1950~1997","Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock or Stone or Wood","TA","TA","No","Not GLQ",-0.951968111415259,"Unf",0,717,-0.226417560372162,"GasA","Gd or TA","N","FuseA",-0.456148663668964,0.80676411096399,0,1.0572894990567,0,0,"2 ~","No HalfBath","3 ~","2 ~","TA","8 ~","Typ","No Fireplaces","No Fireplace","2Types","1900 ~ 1980","Unf",3,"600 ~","TA","TA","Y",0,0,0,0,0,0,"No Pool","No Fence","None",0,8,2007,"WD","Normal",-0.308481966206969
919,"60","RL",1.36531394190334,0.39466223309571,"Pave","Pave and No Alley","IR","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor1","Norm","Norm","1Fam and TwnhsE","2Story","0.615605273325129","5",0.643366275650046,"1950~1997","Gable","CompShg","HdBoard","HdBoard","None",0,"Gd","TA","PConc","Ex","TA","Mn","Not GLQ",-1.59023181067482,"GLQ",634,422,0.0552719632980227,"GasA","Ex","Y","SBrkr",-0.713003091723604,1.63110373081806,0,1.31946500271544,1,0,"2 ~","Yes HalfBath","3 ~","1","Gd","8 ~","Typ","Yes Fireplaces","TA","Attchd","1980 ~ 2000","RFn",3,"600 ~","TA","TA","Y",72,192,224,0,0,0,"No Pool","Yes Fence","None",0,11,2007,"WD","Normal",0.877041240301411
920,"20","RL",0.701772132835787,0.124712394509959,"Pave","Pave and No Alley","IR","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor3","Norm","Norm","1Fam and TwnhsE","SLvl and 1Story","-0.0969747090581961","6~9",-0.389458414218545,"1998~","Hip","CompShg","MetalSd","MetalSd","None",0,"Ex","TA","CBlock or Stone or Wood","Gd","TA","No","Not GLQ",-0.292068354553684,"BLQ",411,245,0.274059942847681,"GasA","Ex","Y","SBrkr",0.735771322696949,0,0,-0.175984070154028,1,0,"0 or 1","No HalfBath","3 ~","1","TA","6","Min1","Yes Fireplaces","TA","Attchd","1980 ~ 2000","Unf",2,"600 ~","TA","TA","Y",0,51,0,0,190,0,"No Pool","No Fence","None",0,5,2008,"WD","Normal",0.164736955253468
921,"60","RL",-0.00324103929849165,-0.205898882040433,"Pave","Pave and No Alley","IR","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor1","Norm","Norm","1Fam and TwnhsE","2Story","-0.0969747090581961","5",0.737259429274464,"1950~1997","Gable","CompShg","HdBoard","HdBoard","BrkFace",105,"Gd","Gd","PConc","Gd","Gd","No","GLQ",0.481420704718491,"Unf",0,114,-0.426061591711225,"GasA","Ex","Y","SBrkr",-0.64373897629314,-0.0252796174868437,0,0.467918966831846,0,1,"2 ~","Yes HalfBath","3 ~","1","Gd","7","Typ","No Fireplaces","No Fireplace","Attchd","1980 ~ 2000","RFn",2,"300 ~ 600","TA","TA","Y",300,87,0,0,0,0,"No Pool","No Fence","None",0,7,2007,"WD","Normal",0.47551898416952
922,"70 ~ 90","RL",-0.127655128498658,-0.165329130535418,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor2","non-norm","Norm","others","Foyer and .5","-0.809554691441521","6~9",-2.20472605095728,"1998~","Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock or Stone or Wood","TA","TA","No","Not GLQ",1.21163764878663,"Unf",0,188,0.514726720352304,"GasA","Gd or TA","Y","SBrkr",0.325958639733366,0.525564147181996,0,1.47257549685215,2,0,"2 ~","Yes HalfBath","3 ~","2 ~","TA","8 ~","Typ","No Fireplaces","No Fireplace","No Garage","No Garage","No Garage",0,"0 ~ 300","No Garage","No Garage","Partial or Not",0,70,0,0,0,0,"No Pool","Yes Fence","None",0,9,2008,"WD","Normal",-0.293527683331753
923,"20","RL",-0.210597854632103,0.0227084478687788,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor1","non-norm","Norm","1Fam and TwnhsE","SLvl and 1Story","-0.0969747090581961","5",1.08153432589733,"1998~","Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",-1.64432195467986,"Unf",0,1288,0.635060109104616,"GasA","Ex","Y","SBrkr",0.452942851355885,0,0,-0.381529665022482,0,0,"2 ~","No HalfBath","3 ~","1","Gd","6","Typ","Yes Fireplaces","Gd","Attchd","2000 ~ ","Fin",2,"300 ~ 600","TA","TA","Y",100,0,0,23,0,0,"No Pool","No Fence","None",0,10,2006,"New","Partial",0.0745717622894192
924,"120","RL",-0.832668300632937,-0.26385566990474,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor1","Norm","Norm","1Fam and TwnhsE","SLvl and 1Story","-0.0969747090581961","5",0.705961711399658,"1950~1997","Gable","CompShg","Plywood","Plywood","None",0,"Gd","TA","PConc","Gd","TA","No","Not GLQ",-1.27380446824529,"GLQ",841,598,1.42269683548339,"GasA","Ex","Y","SBrkr",1.3216302990463,0,0,0.249788947787772,1,0,"2 ~","No HalfBath","0 ~ 2","1","Gd","5","Typ","Yes Fireplaces","Fa","Attchd","1980 ~ 2000","RFn",2,"300 ~ 600","TA","TA","Y",0,69,0,0,0,0,"No Pool","No Fence","None",0,7,2008,"WD","Normal",0.378590696768381
925,"20","RL",0.370001228302009,0.0230948264545409,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor1","Norm","Norm","1Fam and TwnhsE","SLvl and 1Story","-0.0969747090581961","6~9",0.299091379027183,"1950~1997","Gable","CompShg","Plywood","Plywood","BrkFace",157,"TA","Gd","CBlock or Stone or Wood","Gd","TA","No","Not GLQ",-0.0297311561292048,"LwQ",1061,0,1.64695451452178,"GasA","Gd or TA","Y","SBrkr",1.52076463090888,0,0,0.394509825807398,1,0,"2 ~","No HalfBath","3 ~","1","TA","7","Typ","Yes Fireplaces","TA","Attchd","1900 ~ 1980","Unf",2,"600 ~","TA","TA","Y",384,131,0,0,0,0,"No Pool","No Fence","None",0,5,2006,"WD","Normal",0.551361154685689
927,"60","RL",0.95060031123612,0.249641470573021,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor4","Norm","Norm","1Fam and TwnhsE","2Story","1.32818525570845","5",1.01893889014772,"1998~","Hip","CompShg","VinylSd","VinylSd","BrkFace",340,"Gd","TA","PConc","Gd","TA","No","Not GLQ",0,"Unf",0,1181,0.265855393614569,"GasA","Ex","Y","SBrkr",0.216290456968464,1.3421996584393,0,1.83752379794512,0,0,"2 ~","Yes HalfBath","3 ~","1","Ex","8 ~","Typ","Yes Fireplaces","Gd","BuiltIn","2000 ~ ","Fin",3,"600 ~","TA","TA","Y",104,100,0,0,0,0,"No Pool","No Fence","None",0,5,2007,"WD","Normal",1.30229566122937
931,"20","RL",0.121173049901675,-0.146267786971157,"Pave","Pave and No Alley","IR","HLS","AllPub","FR2 and Corner and Inside","Gtl","neighbor1","Norm","Norm","1Fam and TwnhsE","SLvl and 1Story","1.32818525570845","5",1.14412976164694,"1998~","Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","Av","GLQ",-1.67677604108289,"Unf",0,1450,1.04528757076023,"GasA","Ex","Y","SBrkr",0.885843572796289,0,0,-0.0669190606319904,0,0,"2 ~","No HalfBath","3 ~","1","Gd","7","Typ","No Fireplaces","No Fireplace","Attchd","2000 ~ ","Fin",3,"600 ~","TA","TA","Y",100,18,0,0,0,0,"No Pool","No Fence","None",0,7,2009,"WD","Normal",0.47551898416952
932,"20","RL",-0.00324103929849165,-0.123729036135037,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor3","Norm","Norm","1Fam and TwnhsE","SLvl and 1Story","-0.809554691441521","6~9",-0.170374389094904,"1950~1997","Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","CBlock or Stone or Wood","TA","TA","No","Not GLQ",-0.805924722601632,"Rec",466,121,-0.434266140944337,"GasA","Ex","Y","SBrkr",-0.675485029198769,0,0,-1.20161464046703,0,1,"0 or 1","No HalfBath","0 ~ 2","1","TA","5","Typ","No Fireplaces","No Fireplace","Detchd","1900 ~ 1980","Unf",1,"300 ~ 600","TA","TA","Y",0,0,0,0,0,0,"No Pool","Yes Fence","None",0,7,2009,"WD","Normal",-0.819052575448328
933,"20","RL",0.57735804363562,0.207268619001117,"Pave","Pave and No Alley","IR","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor1","non-norm","Norm","1Fam and TwnhsE","SLvl and 1Story","2.04076523809178","5",1.11283204377213,"1998~","Hip","CompShg","VinylSd","ImStucc","Stone",302,"Ex","TA","PConc","Ex","Gd","No","Not GLQ",0,"Unf",0,1905,2.24588660853897,"GasA","Ex","Y","SBrkr",2.15279968421187,0,0,0.853841308217516,0,0,"2 ~","No HalfBath","3 ~","1","Ex","8 ~","Typ","Yes Fireplaces","Gd","Attchd","2000 ~ ","Fin",3,"600 ~","TA","TA","Y",0,191,0,0,0,0,"No Pool","No Fence","None",0,3,2007,"WD","Normal",1.57401039139063
934,"20","RL",-0.293540580765548,-0.202679060492416,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor1","Norm","Norm","1Fam and TwnhsE","SLvl and 1Story","0.615605273325129","5",1.05023660802252,"1998~","Gable","CompShg","VinylSd","VinylSd","BrkFace",210,"Gd","TA","PConc","Gd","TA","Av","GLQ",-1.66595801228188,"Unf",0,1480,1.13827246206883,"GasA","Ex","Y","SBrkr",0.983967736322781,0,0,0.00439267636318783,0,0,"2 ~","No HalfBath","3 ~","1","Gd","6","Typ","No Fireplaces","No Fireplace","Attchd","2000 ~ ","RFn",2,"300 ~ 600","TA","TA","Y",192,36,0,0,0,0,"No Pool","No Fence","None",0,8,2009,"WD","Normal",0.341159807527124
936,"30 ~ 40","RL",-0.749725574499492,-0.545525658925273,"Pave","Pave and No Alley","IR","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor2","Norm","Norm","1Fam and TwnhsE","SLvl and 1Story","-1.52213467382485","5",-1.39098538621233,"1950~1997","Gable","CompShg","MetalSd","MetalSd","BrkFace",108,"TA","Gd","PConc","Fa","TA","Mn","Not GLQ",0,"Unf",0,600,-1.32309230786482,"GasA","Gd or TA","Y","SBrkr",-1.18919388530805,0,0,-1.57495255767708,0,0,"0 or 1","No HalfBath","0 ~ 2","1","TA","5","Typ","No Fireplaces","No Fireplace","Detchd","1900 ~ 1980","Unf",2,"300 ~ 600","TA","TA","Y",0,0,32,0,0,0,"No Pool","No Fence","None",0,6,2006,"WD","Normal",-1.76748892501815
937,"20","RL",-0.127655128498658,0.00287434713299372,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor1","Norm","Norm","1Fam and TwnhsE","SLvl and 1Story","0.615605273325129","5",1.01893889014772,"1998~","Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",0.532806341523286,"Unf",0,343,0.252181144892715,"GasA","Ex","Y","SBrkr",0.118166293441972,0,0,-0.624828532417796,1,0,"2 ~","No HalfBath","0 ~ 2","1","Gd","5","Typ","No Fireplaces","No Fireplace","Attchd","2000 ~ ","RFn",2,"300 ~ 600","TA","TA","Y",0,41,0,0,0,0,"No Pool","No Fence","None",0,8,2009,"WD","Normal",0.276092410807602
